OrderDate,OrderNumber,Line Total
2022-04-21 00:00:00,SO - 000674,23316
2022-04-21 00:00:00,SO - 000675,9527.4
2022-04-21 00:00:00,SO - 000676,29078
2022-04-21 00:00:00,SO - 000677,58886.3
2022-04-21 00:00:00,SO - 000678,61244.7
2022-04-22 00:00:00,SO - 000679,17587.5
2022-04-22 00:00:00,SO - 000680,13453.6
2022-04-22 00:00:00,SO - 000681,1943
2022-04-22 00:00:00,SO - 000682,19242.4
2022-04-22 00:00:00,SO - 000683,6231
2022-04-22 00:00:00,SO - 000684,6860.8
2022-04-22 00:00:00,SO - 000685,14847.2
2022-04-22 00:00:00,SO - 000686,56213
2022-04-22 00:00:00,SO - 000687,7973
2022-04-23 00:00:00,SO - 000688,22646
2022-04-23 00:00:00,SO - 000689,6190.8
2022-04-23 00:00:00,SO - 000690,3417
2022-04-23 00:00:00,SO - 000691,10251
2022-04-23 00:00:00,SO - 000692,33587.1
2022-04-23 00:00:00,SO - 000693,27838.5
2022-04-23 00:00:00,SO - 000694,4958
2022-04-23 00:00:00,SO - 000695,34672.5
2022-04-23 00:00:00,SO - 000696,42967.1
2022-04-23 00:00:00,SO - 000697,56306.8
2022-04-23 00:00:00,SO - 000698,67288.1
2022-04-23 00:00:00,SO - 000699,5125.5
2022-04-23 00:00:00,SO - 000700,9447
2022-04-24 00:00:00,SO - 000701,7175.7
2022-04-24 00:00:00,SO - 000702,38592
2022-04-24 00:00:00,SO - 000703,2137.3
2022-04-24 00:00:00,SO - 000704,68025.1
2022-04-24 00:00:00,SO - 000705,10371.6
2022-04-24 00:00:00,SO - 000706,7450.4
2022-04-24 00:00:00,SO - 000707,19430
2022-04-24 00:00:00,SO - 000708,2814
2022-04-24 00:00:00,SO - 000709,35818.2
2022-04-25 00:00:00,SO - 000710,20140.2
2022-04-25 00:00:00,SO - 000711,12596
2022-04-25 00:00:00,SO - 000712,4187.5
2022-04-25 00:00:00,SO - 000713,23557.2
2022-04-25 00:00:00,SO - 000714,56079
2022-04-25 00:00:00,SO - 000715,23597.4
2022-04-25 00:00:00,SO - 000716,31731.2
2022-04-25 00:00:00,SO - 000717,11457
2022-04-25 00:00:00,SO - 000718,22069.8
2022-04-26 00:00:00,SO - 000719,19999.5
2022-04-26 00:00:00,SO - 000720,9916
2022-04-26 00:00:00,SO - 000721,49023.9
2022-04-26 00:00:00,SO - 000722,17165.4
2022-04-26 00:00:00,SO - 000723,9983
2022-04-26 00:00:00,SO - 000724,14445.2
2022-04-26 00:00:00,SO - 000725,22612.5
2022-04-27 00:00:00,SO - 000726,53466
2022-04-27 00:00:00,SO - 000727,18090
2022-04-27 00:00:00,SO - 000728,9380
2022-04-27 00:00:00,SO - 000729,2291.4
2022-04-27 00:00:00,SO - 000730,42082.7
2022-04-27 00:00:00,SO - 000731,15758.4
2022-04-27 00:00:00,SO - 000732,28093.1
2022-04-27 00:00:00,SO - 000733,7504
2022-04-28 00:00:00,SO - 000734,12294.5
2022-04-28 00:00:00,SO - 000735,14472
2022-04-28 00:00:00,SO - 000736,17286
2022-04-28 00:00:00,SO - 000737,18592.5
2022-04-28 00:00:00,SO - 000738,1989.9
2022-04-28 00:00:00,SO - 000739,47275.2
2022-04-28 00:00:00,SO - 000740,11215.8
2022-04-28 00:00:00,SO - 000741,7778.7
2022-04-28 00:00:00,SO - 000742,6592.8
2022-04-28 00:00:00,SO - 000743,26920.6
2022-04-28 00:00:00,SO - 000744,47214.9
2022-04-28 00:00:00,SO - 000745,4582.8
2022-04-29 00:00:00,SO - 000746,42009
2022-04-29 00:00:00,SO - 000747,21828.6
2022-04-29 00:00:00,SO - 000748,9239.3
2022-04-29 00:00:00,SO - 000749,5628
2022-04-29 00:00:00,SO - 000750,69499.1
2022-04-29 00:00:00,SO - 000751,16214
2022-04-29 00:00:00,SO - 000752,11617.8
2022-04-29 00:00:00,SO - 000753,31570.4
2022-04-29 00:00:00,SO - 000754,7550.9
2022-04-30 00:00:00,SO - 000755,44702.4
2022-04-30 00:00:00,SO - 000756,37305.6
2022-04-30 00:00:00,SO - 000757,4355
2022-04-30 00:00:00,SO - 000758,21788.4
2022-04-30 00:00:00,SO - 000759,9849
2022-04-30 00:00:00,SO - 000760,43188.2
2022-05-01 00:00:00,SO - 000761,2345
2022-05-01 00:00:00,SO - 000762,17868.9
2022-05-01 00:00:00,SO - 000763,4288
2022-05-01 00:00:00,SO - 000764,11718.3
2022-05-01 00:00:00,SO - 000765,19765
2022-05-01 00:00:00,SO - 000766,46069.2
2022-05-01 00:00:00,SO - 000767,35094.6
2022-05-01 00:00:00,SO - 000768,1447.2
2022-05-01 00:00:00,SO - 000769,12261
2022-05-01 00:00:00,SO - 000770,7839
2022-05-02 00:00:00,SO - 000771,4891
2022-05-02 00:00:00,SO - 000772,31691
2022-05-02 00:00:00,SO - 000773,36662.4
2022-05-02 00:00:00,SO - 000774,31275.6
2022-05-02 00:00:00,SO - 000775,8361.6
2022-05-02 00:00:00,SO - 000776,13366.5
2022-05-02 00:00:00,SO - 000777,9849
2022-05-02 00:00:00,SO - 000778,5829
2022-05-02 00:00:00,SO - 000779,13989.6
2022-05-02 00:00:00,SO - 000780,19095
2022-05-02 00:00:00,SO - 000781,12602.7
2022-05-02 00:00:00,SO - 000782,36448
2022-05-02 00:00:00,SO - 000783,42524.9
2022-05-02 00:00:00,SO - 000784,2137.3
2022-05-03 00:00:00,SO - 000785,26907.2
2022-05-03 00:00:00,SO - 000786,33091.3
2022-05-03 00:00:00,SO - 000787,15276
2022-05-03 00:00:00,SO - 000788,11349.8
2022-05-03 00:00:00,SO - 000789,35456.4
2022-05-03 00:00:00,SO - 000790,46632
2022-05-03 00:00:00,SO - 000791,15544
2022-05-03 00:00:00,SO - 000792,9105.3
2022-05-03 00:00:00,SO - 000793,17868.9
2022-05-03 00:00:00,SO - 000794,10050
2022-05-04 00:00:00,SO - 000795,7973
2022-05-04 00:00:00,SO - 000796,31691
2022-05-04 00:00:00,SO - 000797,11155.5
2022-05-04 00:00:00,SO - 000798,23115
2022-05-04 00:00:00,SO - 000799,42156.4
2022-05-04 00:00:00,SO - 000800,6030
2022-05-04 00:00:00,SO - 000801,5326.5
2022-05-04 00:00:00,SO - 000802,22672.8
2022-05-05 00:00:00,SO - 000803,1507.5
2022-05-05 00:00:00,SO - 000804,42210
2022-05-05 00:00:00,SO - 000805,5025
2022-05-05 00:00:00,SO - 000806,17822
2022-05-05 00:00:00,SO - 000807,6988.1
2022-05-05 00:00:00,SO - 000808,39999
2022-05-06 00:00:00,SO - 000809,15168.8
2022-05-06 00:00:00,SO - 000810,12462
2022-05-06 00:00:00,SO - 000811,42230.1
2022-05-06 00:00:00,SO - 000812,7437
2022-05-06 00:00:00,SO - 000813,19564
2022-05-06 00:00:00,SO - 000814,28743
2022-05-06 00:00:00,SO - 000815,2063.6
2022-05-06 00:00:00,SO - 000816,60434
2022-05-06 00:00:00,SO - 000817,52038.9
2022-05-06 00:00:00,SO - 000818,30980.8
2022-05-07 00:00:00,SO - 000819,58008.6
2022-05-07 00:00:00,SO - 000820,1594.6
2022-05-07 00:00:00,SO - 000821,2231.1
2022-05-07 00:00:00,SO - 000822,5159
2022-05-07 00:00:00,SO - 000823,24615.8
2022-05-07 00:00:00,SO - 000824,12971.2
2022-05-07 00:00:00,SO - 000825,28542
2022-05-07 00:00:00,SO - 000826,12301.2
2022-05-07 00:00:00,SO - 000827,9011.5
2022-05-07 00:00:00,SO - 000828,9581
2022-05-08 00:00:00,SO - 000829,24173.6
2022-05-08 00:00:00,SO - 000830,13507.2
2022-05-08 00:00:00,SO - 000831,20957.6
2022-05-08 00:00:00,SO - 000832,20100
2022-05-08 00:00:00,SO - 000833,12602.7
2022-05-08 00:00:00,SO - 000834,21708
2022-05-08 00:00:00,SO - 000835,31959
2022-05-08 00:00:00,SO - 000836,4723.5
2022-05-08 00:00:00,SO - 000837,1567.8
2022-05-08 00:00:00,SO - 000838,14472
2022-05-09 00:00:00,SO - 000839,19966
2022-05-09 00:00:00,SO - 000840,6030
2022-05-09 00:00:00,SO - 000841,22914
2022-05-09 00:00:00,SO - 000842,27014.4
2022-05-09 00:00:00,SO - 000843,9648
2022-05-09 00:00:00,SO - 000844,11202.4
2022-05-10 00:00:00,SO - 000845,2090.4
2022-05-10 00:00:00,SO - 000846,20213.9
2022-05-10 00:00:00,SO - 000847,9889.2
2022-05-10 00:00:00,SO - 000848,19959.3
2022-05-10 00:00:00,SO - 000849,2036.8
2022-05-10 00:00:00,SO - 000850,29185.2
2022-05-10 00:00:00,SO - 000851,29989.2
2022-05-10 00:00:00,SO - 000852,21386.4
2022-05-10 00:00:00,SO - 000853,17728.2
2022-05-11 00:00:00,SO - 000854,10612.8
2022-05-11 00:00:00,SO - 000855,17118.5
2022-05-11 00:00:00,SO - 000856,58558
2022-05-11 00:00:00,SO - 000857,31838.4
2022-05-11 00:00:00,SO - 000858,5788.8
2022-05-12 00:00:00,SO - 000859,1735.3
2022-05-12 00:00:00,SO - 000860,31892
2022-05-12 00:00:00,SO - 000861,37379.3
2022-05-12 00:00:00,SO - 000862,12529
2022-05-12 00:00:00,SO - 000863,1453.9
2022-05-12 00:00:00,SO - 000864,14070
2022-05-12 00:00:00,SO - 000865,26753.1
2022-05-12 00:00:00,SO - 000866,13346.4
2022-05-12 00:00:00,SO - 000867,13185.6
2022-05-12 00:00:00,SO - 000868,11591
2022-05-12 00:00:00,SO - 000869,15999.6
2022-05-12 00:00:00,SO - 000870,19838.7
2022-05-12 00:00:00,SO - 000871,31624
2022-05-12 00:00:00,SO - 000872,10572.6
2022-05-13 00:00:00,SO - 000873,28521.9
2022-05-13 00:00:00,SO - 000874,30069.6
2022-05-13 00:00:00,SO - 000875,971.5
2022-05-13 00:00:00,SO - 000876,52400.7
2022-05-14 00:00:00,SO - 000877,21788.4
2022-05-14 00:00:00,SO - 000878,35154.9
2022-05-14 00:00:00,SO - 000879,43188.2
2022-05-14 00:00:00,SO - 000880,55114.2
2022-05-14 00:00:00,SO - 000881,13587.6
2022-05-14 00:00:00,SO - 000882,38592
2022-05-14 00:00:00,SO - 000883,4783.8
2022-05-14 00:00:00,SO - 000884,48420.9
2022-05-15 00:00:00,SO - 000885,47838
2022-05-15 00:00:00,SO - 000886,12194
2022-05-15 00:00:00,SO - 000887,11771.9
2022-05-15 00:00:00,SO - 000888,1916.2
2022-05-15 00:00:00,SO - 000889,38659
2022-05-15 00:00:00,SO - 000890,51322
2022-05-15 00:00:00,SO - 000891,10974.6
2022-05-15 00:00:00,SO - 000892,34786.4
2022-05-15 00:00:00,SO - 000893,67140.7
2022-05-15 00:00:00,SO - 000894,7504
2022-05-16 00:00:00,SO - 000895,1675
2022-05-16 00:00:00,SO - 000896,13266
2022-05-16 00:00:00,SO - 000897,33091.3
2022-05-16 00:00:00,SO - 000898,3450.5
2022-05-16 00:00:00,SO - 000899,10318
2022-05-16 00:00:00,SO - 000900,6190.8
2022-05-17 00:00:00,SO - 000901,8951.2
2022-05-17 00:00:00,SO - 000902,23383
2022-05-17 00:00:00,SO - 000903,9728.4
2022-05-17 00:00:00,SO - 000904,19664.5
2022-05-17 00:00:00,SO - 000905,10130.4
2022-05-17 00:00:00,SO - 000906,1447.2
2022-05-17 00:00:00,SO - 000907,14190.6
2022-05-17 00:00:00,SO - 000908,25942.4
2022-05-18 00:00:00,SO - 000909,12240.9
2022-05-18 00:00:00,SO - 000910,16401.6
2022-05-18 00:00:00,SO - 000911,9065.1
2022-05-18 00:00:00,SO - 000912,11296.2
2022-05-18 00:00:00,SO - 000913,42009
2022-05-18 00:00:00,SO - 000914,10854
2022-05-18 00:00:00,SO - 000915,9648
2022-05-18 00:00:00,SO - 000916,7363.3
2022-05-19 00:00:00,SO - 000917,12301.2
2022-05-19 00:00:00,SO - 000918,22311
2022-05-19 00:00:00,SO - 000919,1306.5
2022-05-20 00:00:00,SO - 000920,31717.8
2022-05-20 00:00:00,SO - 000921,26733
2022-05-20 00:00:00,SO - 000922,19396.5
2022-05-20 00:00:00,SO - 000923,2278
2022-05-20 00:00:00,SO - 000924,8019.9
2022-05-20 00:00:00,SO - 000925,15477
2022-05-20 00:00:00,SO - 000926,13266
2022-05-20 00:00:00,SO - 000927,10572.6
2022-05-20 00:00:00,SO - 000928,21888.9
2022-05-21 00:00:00,SO - 000929,2351.7
2022-05-21 00:00:00,SO - 000930,12864
2022-05-21 00:00:00,SO - 000931,5293
2022-05-21 00:00:00,SO - 000932,2231.1
2022-05-21 00:00:00,SO - 000933,26599
2022-05-21 00:00:00,SO - 000934,9286.2
2022-05-21 00:00:00,SO - 000935,15276
2022-05-21 00:00:00,SO - 000936,5145.6
2022-05-22 00:00:00,SO - 000937,27624.1
2022-05-22 00:00:00,SO - 000938,24039.6
2022-05-22 00:00:00,SO - 000939,12455.3
2022-05-22 00:00:00,SO - 000940,7182.4
2022-05-22 00:00:00,SO - 000941,39396
2022-05-22 00:00:00,SO - 000942,9286.2
2022-05-22 00:00:00,SO - 000943,43757.7
2022-05-22 00:00:00,SO - 000944,45828
2022-05-22 00:00:00,SO - 000945,65767.2
2022-05-23 00:00:00,SO - 000946,7316.4
2022-05-23 00:00:00,SO - 000947,25279.1
2022-05-23 00:00:00,SO - 000948,6472.2
2022-05-23 00:00:00,SO - 000949,23798.4
2022-05-23 00:00:00,SO - 000950,5815.6
2022-05-23 00:00:00,SO - 000951,6311.4
2022-05-23 00:00:00,SO - 000952,7222.6
2022-05-23 00:00:00,SO - 000953,12428.5
2022-05-24 00:00:00,SO - 000954,9045
2022-05-24 00:00:00,SO - 000955,11055
2022-05-24 00:00:00,SO - 000956,1005
2022-05-24 00:00:00,SO - 000957,13185.6
2022-05-24 00:00:00,SO - 000958,1876
2022-05-24 00:00:00,SO - 000959,8522.4
2022-05-24 00:00:00,SO - 000960,12971.2
2022-05-25 00:00:00,SO - 000961,12542.4
2022-05-25 00:00:00,SO - 000962,7537.5
2022-05-25 00:00:00,SO - 000963,14070
2022-05-25 00:00:00,SO - 000964,2680
2022-05-25 00:00:00,SO - 000965,5427
2022-05-25 00:00:00,SO - 000966,15577.5
2022-05-26 00:00:00,SO - 000967,19296
2022-05-26 00:00:00,SO - 000968,19631
2022-05-26 00:00:00,SO - 000969,27416.4
2022-05-26 00:00:00,SO - 000970,7839
2022-05-26 00:00:00,SO - 000971,4355
2022-05-26 00:00:00,SO - 000972,7363.3
2022-05-26 00:00:00,SO - 000973,9755.2
2022-05-26 00:00:00,SO - 000974,8777
2022-05-26 00:00:00,SO - 000975,2613
2022-05-27 00:00:00,SO - 000976,62068.8
2022-05-27 00:00:00,SO - 000977,26853.6
2022-05-27 00:00:00,SO - 000978,1447.2
2022-05-27 00:00:00,SO - 000979,11256
2022-05-27 00:00:00,SO - 000980,40709.2
2022-05-27 00:00:00,SO - 000981,19229
2022-05-27 00:00:00,SO - 000982,9467.1
2022-05-27 00:00:00,SO - 000983,41975.5
2022-05-27 00:00:00,SO - 000984,9380
2022-05-27 00:00:00,SO - 000985,1246.2
2022-05-27 00:00:00,SO - 000986,6512.4
2022-05-27 00:00:00,SO - 000987,8683.2
2022-05-27 00:00:00,SO - 000988,30659.2
2022-05-28 00:00:00,SO - 000989,6753.6
2022-05-28 00:00:00,SO - 000990,5326.5
2022-05-28 00:00:00,SO - 000991,68172.5
2022-05-28 00:00:00,SO - 000992,27389.6
2022-05-28 00:00:00,SO - 000993,2231.1
2022-05-28 00:00:00,SO - 000994,7269.5
2022-05-28 00:00:00,SO - 000995,7691.6
2022-05-28 00:00:00,SO - 000996,7638
2022-05-28 00:00:00,SO - 000997,2948
2022-05-29 00:00:00,SO - 0001000,6432
2022-05-29 00:00:00,SO - 0001001,1393.6
2022-05-29 00:00:00,SO - 0001002,57854.5
2022-05-29 00:00:00,SO - 0001003,32562
2022-05-29 00:00:00,SO - 0001004,13614.4
2022-05-29 00:00:00,SO - 0001005,45988.8
2022-05-29 00:00:00,SO - 0001006,21306
2022-05-29 00:00:00,SO - 0001007,15383.2
2022-05-29 00:00:00,SO - 0001008,10693.2
2022-05-29 00:00:00,SO - 000998,34672.5
2022-05-29 00:00:00,SO - 000999,16884
2022-05-30 00:00:00,SO - 0001009,32897
2022-05-30 00:00:00,SO - 0001010,9708.3
2022-05-30 00:00:00,SO - 0001011,38860
2022-05-30 00:00:00,SO - 0001012,13453.6
2022-05-30 00:00:00,SO - 0001013,6391.8
2022-05-30 00:00:00,SO - 0001014,43040.8
2022-05-30 00:00:00,SO - 0001015,45828
2022-05-30 00:00:00,SO - 0001016,7175.7
2022-05-30 00:00:00,SO - 0001017,38431.2
2022-05-30 00:00:00,SO - 0001018,31838.4
2022-05-30 00:00:00,SO - 0001019,9246
2022-05-30 00:00:00,SO - 0001020,1943
2022-05-30 00:00:00,SO - 0001021,6311.4
2022-05-30 00:00:00,SO - 0001022,12663
2022-05-31 00:00:00,SO - 0001023,1072
2022-05-31 00:00:00,SO - 0001024,42370.8
2022-05-31 00:00:00,SO - 0001025,7269.5
2022-05-31 00:00:00,SO - 0001026,17353
2022-05-31 00:00:00,SO - 0001027,15959.4
2022-05-31 00:00:00,SO - 0001028,7832.3
2022-05-31 00:00:00,SO - 0001029,31141.6
2022-05-31 00:00:00,SO - 0001030,24039.6
2022-05-31 00:00:00,SO - 0001031,10981.3
2022-06-01 00:00:00,SO - 0001032,22914
2022-06-01 00:00:00,SO - 0001033,22974.3
2022-06-01 00:00:00,SO - 0001034,19195.5
2022-06-01 00:00:00,SO - 0001035,66845.9
2022-06-01 00:00:00,SO - 0001036,9467.1
2022-06-01 00:00:00,SO - 0001037,7926.1
2022-06-02 00:00:00,SO - 0001038,29614
2022-06-02 00:00:00,SO - 0001039,23778.3
2022-06-02 00:00:00,SO - 0001040,28642.5
2022-06-02 00:00:00,SO - 0001041,26692.8
2022-06-02 00:00:00,SO - 0001042,31892
2022-06-02 00:00:00,SO - 0001043,34089.6
2022-06-03 00:00:00,SO - 0001044,47456.1
2022-06-03 00:00:00,SO - 0001045,13507.2
2022-06-03 00:00:00,SO - 0001046,4140.6
2022-06-03 00:00:00,SO - 0001047,22914
2022-06-03 00:00:00,SO - 0001048,27315.9
2022-06-03 00:00:00,SO - 0001049,28046.2
2022-06-04 00:00:00,SO - 0001050,38927
2022-06-04 00:00:00,SO - 0001051,15396.6
2022-06-04 00:00:00,SO - 0001052,6666.5
2022-06-04 00:00:00,SO - 0001053,7363.3
2022-06-04 00:00:00,SO - 0001054,39463
2022-06-04 00:00:00,SO - 0001055,8951.2
2022-06-04 00:00:00,SO - 0001056,14405
2022-06-05 00:00:00,SO - 0001057,26692.8
2022-06-05 00:00:00,SO - 0001058,6070.2
2022-06-05 00:00:00,SO - 0001059,1842.5
2022-06-05 00:00:00,SO - 0001060,13668
2022-06-05 00:00:00,SO - 0001061,837.5
2022-06-05 00:00:00,SO - 0001062,6914.4
2022-06-05 00:00:00,SO - 0001063,34974
2022-06-06 00:00:00,SO - 0001064,26465
2022-06-06 00:00:00,SO - 0001065,5547.6
2022-06-06 00:00:00,SO - 0001066,5306.4
2022-06-06 00:00:00,SO - 0001067,17212.3
2022-06-06 00:00:00,SO - 0001068,10170.6
2022-06-06 00:00:00,SO - 0001069,76138.8
2022-06-06 00:00:00,SO - 0001070,19664.5
2022-06-07 00:00:00,SO - 0001071,11122
2022-06-07 00:00:00,SO - 0001072,10854
2022-06-07 00:00:00,SO - 0001073,9326.4
2022-06-07 00:00:00,SO - 0001074,1742
2022-06-07 00:00:00,SO - 0001075,26163.5
2022-06-07 00:00:00,SO - 0001076,9225.9
2022-06-07 00:00:00,SO - 0001077,30712.8
2022-06-07 00:00:00,SO - 0001078,11349.8
2022-06-07 00:00:00,SO - 0001079,11055
2022-06-08 00:00:00,SO - 0001080,27202
2022-06-08 00:00:00,SO - 0001081,13507.2
2022-06-08 00:00:00,SO - 0001082,27295.8
2022-06-08 00:00:00,SO - 0001083,11055
2022-06-08 00:00:00,SO - 0001084,1407
2022-06-08 00:00:00,SO - 0001085,19456.8
2022-06-08 00:00:00,SO - 0001086,29982.5
2022-06-08 00:00:00,SO - 0001087,25259
2022-06-08 00:00:00,SO - 0001088,12060
2022-06-08 00:00:00,SO - 0001089,6612.9
2022-06-08 00:00:00,SO - 0001090,16817
2022-06-09 00:00:00,SO - 0001091,904.5
2022-06-09 00:00:00,SO - 0001092,18961
2022-06-09 00:00:00,SO - 0001093,9648
2022-06-09 00:00:00,SO - 0001094,7785.4
2022-06-09 00:00:00,SO - 0001095,6800.5
2022-06-09 00:00:00,SO - 0001096,27121.6
2022-06-09 00:00:00,SO - 0001097,15959.4
2022-06-10 00:00:00,SO - 0001098,18425
2022-06-10 00:00:00,SO - 0001099,49204.8
2022-06-10 00:00:00,SO - 0001100,63676.8
2022-06-10 00:00:00,SO - 0001101,22552.2
2022-06-10 00:00:00,SO - 0001102,11457
2022-06-10 00:00:00,SO - 0001103,34491.6
2022-06-10 00:00:00,SO - 0001104,21004.5
2022-06-10 00:00:00,SO - 0001105,19463.5
2022-06-10 00:00:00,SO - 0001106,13426.8
2022-06-10 00:00:00,SO - 0001107,35999.1
2022-06-11 00:00:00,SO - 0001108,10693.2
2022-06-11 00:00:00,SO - 0001109,11792
2022-06-11 00:00:00,SO - 0001110,10096.9
2022-06-11 00:00:00,SO - 0001111,26264
2022-06-11 00:00:00,SO - 0001112,39034.2
2022-06-11 00:00:00,SO - 0001113,37292.2
2022-06-11 00:00:00,SO - 0001114,2432.1
2022-06-11 00:00:00,SO - 0001115,47918.4
2022-06-11 00:00:00,SO - 0001116,20153.6
2022-06-12 00:00:00,SO - 0001117,47436
2022-06-12 00:00:00,SO - 0001118,12013.1
2022-06-12 00:00:00,SO - 0001119,35014.2
2022-06-12 00:00:00,SO - 0001120,10210.8
2022-06-12 00:00:00,SO - 0001121,36702.6
2022-06-12 00:00:00,SO - 0001122,21949.2
2022-06-12 00:00:00,SO - 0001123,47194.8
2022-06-12 00:00:00,SO - 0001124,18646.1
2022-06-12 00:00:00,SO - 0001125,1447.2
2022-06-13 00:00:00,SO - 0001126,8777
2022-06-13 00:00:00,SO - 0001127,23818.5
2022-06-13 00:00:00,SO - 0001128,35925.4
2022-06-13 00:00:00,SO - 0001129,25560.5
2022-06-13 00:00:00,SO - 0001130,9587.7
2022-06-13 00:00:00,SO - 0001131,29426.4
2022-06-13 00:00:00,SO - 0001132,72842.4
2022-06-13 00:00:00,SO - 0001133,6398.5
2022-06-13 00:00:00,SO - 0001134,15309.5
2022-06-13 00:00:00,SO - 0001135,15879
2022-06-14 00:00:00,SO - 0001136,31396.2
2022-06-14 00:00:00,SO - 0001137,35878.5
2022-06-14 00:00:00,SO - 0001138,2974.8
2022-06-14 00:00:00,SO - 0001139,1989.9
2022-06-14 00:00:00,SO - 0001140,10070.1
2022-06-14 00:00:00,SO - 0001141,48903.3
2022-06-14 00:00:00,SO - 0001142,21198.8
2022-06-14 00:00:00,SO - 0001143,42819.7
2022-06-14 00:00:00,SO - 0001144,20636
2022-06-14 00:00:00,SO - 0001145,16281
2022-06-15 00:00:00,SO - 0001146,51188
2022-06-15 00:00:00,SO - 0001147,8803.8
2022-06-15 00:00:00,SO - 0001148,6164
2022-06-15 00:00:00,SO - 0001149,13024.8
2022-06-15 00:00:00,SO - 0001150,23878.8
2022-06-15 00:00:00,SO - 0001151,29078
2022-06-15 00:00:00,SO - 0001152,5829
2022-06-15 00:00:00,SO - 0001153,34290.6
2022-06-15 00:00:00,SO - 0001154,16951
2022-06-16 00:00:00,SO - 0001155,9346.5
2022-06-16 00:00:00,SO - 0001156,69465.6
2022-06-16 00:00:00,SO - 0001157,26853.6
2022-06-16 00:00:00,SO - 0001158,11323
2022-06-16 00:00:00,SO - 0001159,4455.5
2022-06-16 00:00:00,SO - 0001160,19095
2022-06-17 00:00:00,SO - 0001161,13560.8
2022-06-17 00:00:00,SO - 0001162,37989
2022-06-17 00:00:00,SO - 0001163,7343.2
2022-06-17 00:00:00,SO - 0001164,11999.7
2022-06-17 00:00:00,SO - 0001165,27336
2022-06-17 00:00:00,SO - 0001166,70752
2022-06-17 00:00:00,SO - 0001167,14472
2022-06-17 00:00:00,SO - 0001168,8897.6
2022-06-18 00:00:00,SO - 0001169,25460
2022-06-18 00:00:00,SO - 0001170,6834
2022-06-18 00:00:00,SO - 0001171,42598.6
2022-06-18 00:00:00,SO - 0001172,11939.4
2022-06-18 00:00:00,SO - 0001173,25259
2022-06-18 00:00:00,SO - 0001174,8321.4
2022-06-18 00:00:00,SO - 0001175,2874.3
2022-06-19 00:00:00,SO - 0001176,2110.5
2022-06-19 00:00:00,SO - 0001177,69304.8
2022-06-19 00:00:00,SO - 0001178,42377.5
2022-06-19 00:00:00,SO - 0001179,12542.4
2022-06-19 00:00:00,SO - 0001180,4321.5
2022-06-19 00:00:00,SO - 0001181,15356.4
2022-06-20 00:00:00,SO - 0001182,19229
2022-06-20 00:00:00,SO - 0001183,31838.4
2022-06-20 00:00:00,SO - 0001184,11014.8
2022-06-20 00:00:00,SO - 0001185,25701.2
2022-06-20 00:00:00,SO - 0001186,10184
2022-06-21 00:00:00,SO - 0001187,12622.8
2022-06-21 00:00:00,SO - 0001188,6150.6
2022-06-21 00:00:00,SO - 0001189,1554.4
2022-06-21 00:00:00,SO - 0001190,31945.6
2022-06-21 00:00:00,SO - 0001191,50109.3
2022-06-21 00:00:00,SO - 0001192,6391.8
2022-06-21 00:00:00,SO - 0001193,6432
2022-06-21 00:00:00,SO - 0001194,1286.4
2022-06-22 00:00:00,SO - 0001195,30672.6
2022-06-22 00:00:00,SO - 0001196,9949.5
2022-06-22 00:00:00,SO - 0001197,18599.2
2022-06-22 00:00:00,SO - 0001198,23959.2
2022-06-22 00:00:00,SO - 0001199,6150.6
2022-06-22 00:00:00,SO - 0001200,15678
2022-06-22 00:00:00,SO - 0001201,1527.6
2022-06-22 00:00:00,SO - 0001202,17064.9
2022-06-23 00:00:00,SO - 0001203,7410.2
2022-06-23 00:00:00,SO - 0001204,20100
2022-06-23 00:00:00,SO - 0001205,20033
2022-06-23 00:00:00,SO - 0001206,46491.3
2022-06-23 00:00:00,SO - 0001207,41164.8
2022-06-23 00:00:00,SO - 0001208,9681.5
2022-06-24 00:00:00,SO - 0001209,2090.4
2022-06-24 00:00:00,SO - 0001210,17286
2022-06-24 00:00:00,SO - 0001211,12663
2022-06-24 00:00:00,SO - 0001212,24622.5
2022-06-24 00:00:00,SO - 0001213,31918.8
2022-06-24 00:00:00,SO - 0001214,16461.9
2022-06-25 00:00:00,SO - 0001215,1085.4
2022-06-25 00:00:00,SO - 0001216,8951.2
2022-06-25 00:00:00,SO - 0001217,12060
2022-06-25 00:00:00,SO - 0001218,9648
2022-06-25 00:00:00,SO - 0001219,904.5
